source,target,weight
appointment,atlanta,0
appointment,atlantas,0
appointment,automobile,0
appointment,available,0
appointment,awarding,1
appointment,believes,0
appointment,best,0
appointment,burden,0
appointment,charge,0
appointment,charged,0
appointment,child,0
appointment,city,0
appointment,clerical,0
appointment,combined,0
appointment,commented,1
appointment,committee,0
appointment,compensation,1
appointment,conducted,0
appointment,considering,0
appointment,continue,0
appointment,cost,0
appointment,counties,0
appointment,county,0
appointment,court,1
appointment,date,0
appointment,department,0
appointment,departments,0
appointment,deserves,0
appointment,disable,0
appointment,disproportionate,0
appointment,distribute,0
appointment,distribution,0
appointment,durwood,0
appointment,effected,0
appointment,effective,0
appointment,efficiency,0
appointment,election,0
appointment,enabling,0
appointment,end,0
appointment,evidence,0
appointment,exception,0
appointment,executive,0
appointment,experienced,0
appointment,failure,0
appointment,federal,0
appointment,feel,0
appointment,fees,1
appointment,find,0
appointment,fire,1
appointment,fit,0
appointment,follow,0
appointment,foster,0
appointment,friday,0
appointment,fulton,1
appointment,funds,0
appointment,future,0
appointment,general,0
appointment,generally,0
appointment,georgias,0
appointment,governments,0
appointment,grand,0
appointment,granted,0
appointment,greater,0
appointment,guardians,1
appointment,handful,0
appointment,handling,0
appointment,hardfought,0
appointment,homes,0
appointment,however,0
appointment,implementation,0
appointment,improving,0
appointment,inadequate,0
appointment,interest,0
appointment,inure,0
appointment,investigate,0
appointment,investigation,0
appointment,irregularities,0
appointment,items,0
appointment,ivan,0
appointment,judge,0
appointment,jurors,0
appointment,jury,1
appointment,lacking,0
appointment,law,0
appointment,laws,0
appointment,legislators,0
appointment,legislature,0
appointment,less,0
appointment,major,0
appointment,manner,0
appointment,many,0
appointment,may,0
appointment,mayornominate,0
appointment,merger,0
appointment,might,0
appointment,modernizing,0
appointment,money,0
appointment,nevertheless,0
appointment,next,0
appointment,none,0
appointment,number,0
appointment,offices,0
appointment,often,0
appointment,one,0
appointment,operated,0
appointment,orderly,0
appointment,ordinarys,1
appointment,outgoing,0
appointment,outmoded,0
appointment,overall,0
appointment,personnel,0
appointment,place,0
appointment,policies,0
appointment,populous,0
appointment,portion,0
appointment,possible,0
appointment,practices,1
appointment,praise,0
appointment,presentments,0
appointment,primary,0
appointment,problem,0
appointment,produced,0
appointment,program,0
appointment,proportionate,0
appointment,proposed,0
appointment,protected,0
appointment,provide,0
appointment,purchasing,0
appointment,pye,0
appointment,realize,0
appointment,receive,0
appointment,received,0
appointment,receives,0
appointment,recent,0
appointment,recommended,0
appointment,reduce,0
appointment,registration,0
appointment,relative,0
appointment,remedy,0
appointment,reports,0
appointment,reset,0
appointment,result,0
appointment,revised,0
appointment,said,0
appointment,seen,0
appointment,septemberoctober,0
appointment,services,0
appointment,size,0
appointment,state,0
appointment,steps,0
appointment,studied,0
appointment,superior,0
appointment,swipe,0
appointment,take,0
appointment,taxpayers,0
appointment,term,0
appointment,termend,0
appointment,thanks,0
appointment,title,0
appointment,took,0
appointment,topics,0
appointment,two,0
appointment,urged,0
appointment,voters,0
appointment,wards,0
appointment,welfare,0
appointment,well,0
appointment,widespread,0
appraisers,accepted,0
appraisers,achieve,0
appraisers,act,0
appraisers,administration,0
appraisers,administrators,1
appraisers,allen,0
appraisers,also,1
appraisers,ambiguous,0
appraisers,among,0
appraisers,appointment,1
appraisers,appraisers,0
appraisers,assistance,0
appraisers,atlanta,0
appraisers,atlantas,0
appraisers,automobile,0
appraisers,available,0
appraisers,awarding,1
appraisers,believes,0
appraisers,best,0
appraisers,burden,0
appraisers,charge,0
appraisers,charged,0
appraisers,child,0
appraisers,city,0
appraisers,clerical,0
appraisers,combined,0
appraisers,commented,1
appraisers,committee,0
appraisers,compensation,1
appraisers,conducted,0
appraisers,considering,0
appraisers,continue,0
appraisers,cost,0
appraisers,counties,0
appraisers,county,0
appraisers,court,1
appraisers,date,0
appraisers,department,0
appraisers,departments,0
appraisers,deserves,0
appraisers,disable,0
appraisers,disproportionate,0
appraisers,distribute,0
appraisers,distribution,0
appraisers,durwood,0
appraisers,effected,0
appraisers,effective,0
appraisers,efficiency,0
appraisers,election,0
appraisers,enabling,0
appraisers,end,0
appraisers,evidence,0
appraisers,exception,0
appraisers,executive,0
appraisers,experienced,0
appraisers,failure,0
appraisers,federal,0
appraisers,feel,0
appraisers,fees,1
appraisers,find,0
appraisers,fire,1
appraisers,fit,0
appraisers,follow,0
appraisers,foster,0
appraisers,friday,0
appraisers,fulton,1
appraisers,funds,0
appraisers,future,0
appraisers,general,0
appraisers,generally,0
appraisers,georgias,0
appraisers,governments,0
appraisers,grand,0
appraisers,granted,0
appraisers,greater,0
appraisers,guardians,1
appraisers,handful,0
appraisers,handling,0
appraisers,hardfought,0
appraisers,homes,0
appraisers,however,0
appraisers,implementation,0
appraisers,improving,0
appraisers,inadequate,0
appraisers,interest,0
appraisers,inure,0
appraisers,investigate,0
appraisers,investigation,0
appraisers,irregularities,0
appraisers,items,0
appraisers,ivan,0
appraisers,judge,0
appraisers,jurors,0
appraisers,jury,1
appraisers,lacking,0
appraisers,law,0
appraisers,laws,0
appraisers,legislators,0
appraisers,legislature,0
appraisers,less,0
appraisers,major,0
appraisers,manner,0
appraisers,many,0
appraisers,may,0
appraisers,mayornominate,0
appraisers,merger,0
appraisers,might,0
appraisers,modernizing,0
appraisers,money,0
appraisers,nevertheless,0
appraisers,next,0
appraisers,none,0
appraisers,number,0
appraisers,offices,0
appraisers,often,0
appraisers,one,0
appraisers,operated,0
appraisers,orderly,0
appraisers,ordinarys,1
appraisers,outgoing,0
appraisers,outmoded,0
appraisers,overall,0
appraisers,personnel,0
appraisers,place,0
appraisers,policies,0
appraisers,populous,0
appraisers,portion,0
appraisers,possible,0
appraisers,practices,1
appraisers,praise,0
appraisers,presentments,0
appraisers,primary,0
appraisers,problem,0
appraisers,produced,0
appraisers,program,0
appraisers,proportionate,0
appraisers,proposed,0
appraisers,protected,0
appraisers,provide,0
appraisers,purchasing,0
appraisers,pye,0
appraisers,realize,0
appraisers,receive,0
appraisers,received,0
appraisers,receives,0
appraisers,recent,0
appraisers,recommended,0
appraisers,reduce,0
appraisers,registration,0
appraisers,relative,0
appraisers,remedy,0
appraisers,reports,0
appraisers,reset,0
appraisers,result,0
appraisers,revised,0
appraisers,said,0
appraisers,seen,0
appraisers,septemberoctober,0
appraisers,services,0
appraisers,size,0
appraisers,state,0
appraisers,steps,0
appraisers,studied,0
appraisers,superior,0
appraisers,swipe,0
appraisers,take,0
appraisers,taxpayers,0
appraisers,term,0
appraisers,termend,0
appraisers,thanks,0
appraisers,title,0
appraisers,took,0
appraisers,topics,0
appraisers,two,0
appraisers,urged,0
appraisers,voters,0
appraisers,wards,0
appraisers,welfare,0
appraisers,well,0
appraisers,widespread,0
assistance,accepted,0
assistance,achieve,0
assistance,act,0
assistance,administration,0
assistance,administrators,0
assistance,allen,0
assistance,also,0
assistance,ambiguous,0
assistance,among,0
assistance,appointment,0
assistance,appraisers,0
assistance,assistance,0
assistance,atlanta,0
assistance,atlantas,0
assistance,automobile,0
assistance,available,0
assistance,awarding,0
assistance,believes,0
assistance,best,0
assistance,burden,0
assistance,charge,0
assistance,charged,0
assistance,child,0
assistance,city,0
assistance,clerical,0
assistance,combined,0
assistance,commented,0
assistance,committee,0
assistance,compensation,0
assistance,conducted,0
assistance,considering,0
assistance,continue,0
assistance,cost,0
assistance,counties,1
assistance,county,2
assistance,court,0
assistance,date,0
assistance,department,1
assistance,departments,1
assistance,deserves,0
assistance,disable,0
assistance,disproportionate,0
assistance,distribute,1
assistance,distribution,0
assistance,durwood,0
assistance,effected,0
assistance,effective,0
assistance,efficiency,0
assistance,election,0
assistance,enabling,0
assistance,end,0
assistance,evidence,0
assistance,exception,1
assistance,executive,0
assistance,experienced,0
assistance,failure,0
assistance,federal,0
assistance,feel,0
assistance,fees,0
assistance,find,0
assistance,fire,0
assistance,fit,1
assistance,follow,0
assistance,foster,0
assistance,friday,0
assistance,fulton,2
assistance,funds,1
assistance,future,0
assistance,general,1
assistance,generally,0
assistance,georgias,0
assistance,governments,0
assistance,grand,0
assistance,granted,0
assistance,greater,0
assistance,guardians,0
assistance,handful,0
assistance,handling,0
assistance,hardfought,0
assistance,homes,0
assistance,however,0
assistance,implementation,0
assistance,improving,0
assistance,inadequate,0
assistance,interest,0
assistance,inure,0
assistance,investigate,0
assistance,investigation,0
assistance,irregularities,0
assistance,items,1
assistance,ivan,0
assistance,judge,0
assistance,jurors,0
assistance,jury,1
assistance,lacking,0
assistance,law,0
assistance,laws,0
assistance,legislators,0
assistance,legislature,0
assistance,less,0
assistance,major,1
assistance,manner,0
assistance,many,0
assistance,may,0
assistance,mayornominate,0
assistance,merger,0
assistance,might,0
assistance,modernizing,0
assistance,money,1
assistance,nevertheless,0
assistance,next,0
assistance,none,1
assistance,number,0
assistance,offices,0
assistance,often,0
assistance,one,1
assistance,operated,0
assistance,orderly,0
assistance,ordinarys,0
assistance,outgoing,0
assistance,outmoded,0
assistance,overall,0
assistance,personnel,0
assistance,place,0
assistance,policies,0
assistance,populous,0
assistance,portion,0
assistance,possible,0
assistance,practices,0
assistance,praise,0
assistance,presentments,0
assistance,primary,0
assistance,problem,0
assistance,produced,0
assistance,program,1
assistance,proportionate,0
assistance,proposed,0
assistance,protected,0
assistance,provide,0
assistance,purchasing,0
assistance,pye,0
assistance,realize,0
assistance,receive,0
assistance,received,0
assistance,receives,1
assistance,recent,0
assistance,recommended,0
assistance,reduce,0
assistance,registration,0
assistance,relative,0
assistance,remedy,0
assistance,reports,0
assistance,reset,0
assistance,result,0
assistance,revised,0
assistance,said,1
assistance,seen,1
assistance,septemberoctober,0
assistance,services,0
assistance,size,0
assistance,state,2
assistance,steps,0
assistance,studied,0
assistance,superior,0
assistance,swipe,0
assistance,take,0
assistance,taxpayers,0
assistance,term,0
assistance,termend,0
assistance,thanks,0
assistance,title,0
assistance,took,0
assistance,topics,0
assistance,two,0
assistance,urged,0
assistance,voters,0
assistance,wards,0
assistance,welfare,2
assistance,well,0
assistance,widespread,0
atlanta,accepted,1
atlanta,achieve,0
atlanta,act,0
atlanta,administration,0
atlanta,administrators,0
atlanta,allen,0
atlanta,also,0
atlanta,ambiguous,0
atlanta,among,1
atlanta,appointment,0
atlanta,appraisers,0
atlanta,assistance,0
atlanta,atlanta,0
atlanta,atlantas,0
atlanta,automobile,0
atlanta,available,0
atlanta,awarding,0
atlanta,believes,0
atlanta,best,1
atlanta,burden,0
atlanta,charge,1
atlanta,charged,0
atlanta,child,0
atlanta,city,2
atlanta,clerical,0
atlanta,combined,0
atlanta,commented,1
atlanta,committee,1
atlanta,compensation,0
atlanta,conducted,1
atlanta,considering,0
atlanta,continue,0
atlanta,cost,0
atlanta,counties,0
atlanta,county,1
atlanta,court,0
atlanta,date,0
atlanta,department,0
atlanta,departments,1
atlanta,deserves,1
atlanta,disable,0
atlanta,disproportionate,0
atlanta,distribute,0
atlanta,distribution,0
atlanta,durwood,0
atlanta,effected,0
atlanta,effective,0
atlanta,efficiency,0
atlanta,election,2
atlanta,enabling,0
atlanta,end,0
atlanta,evidence,0
atlanta,exception,0
atlanta,executive,1
atlanta,experienced,0
atlanta,failure,0
atlanta,federal,0
atlanta,feel,0
atlanta,fees,0
atlanta,find,0
atlanta,fire,0
atlanta,fit,0
atlanta,follow,1
atlanta,foster,0
atlanta,friday,0
atlanta,fulton,1
atlanta,funds,0
atlanta,future,0
atlanta,general,0
atlanta,generally,1
atlanta,georgias,0
atlanta,governments,1
atlanta,grand,1
atlanta,granted,0
atlanta,greater,0
atlanta,guardians,0
atlanta,handful,0
atlanta,handling,0
atlanta,hardfought,0
atlanta,homes,0
atlanta,however,0
atlanta,implementation,0
atlanta,improving,0
atlanta,inadequate,0
atlanta,interest,1
atlanta,inure,1
atlanta,investigate,0
atlanta,investigation,0
atlanta,irregularities,0
atlanta,items,0
atlanta,ivan,0
atlanta,judge,0
atlanta,jurors,0
atlanta,jury,2
atlanta,lacking,0
atlanta,law,0
atlanta,laws,0
atlanta,legislators,0
atlanta,legislature,0
atlanta,less,0
atlanta,major,0
atlanta,manner,1
atlanta,many,0
atlanta,may,0
atlanta,mayornominate,0
atlanta,merger,0
atlanta,might,0
atlanta,modernizing,0
atlanta,money,0
atlanta,nevertheless,0
atlanta,next,0
atlanta,none,0
atlanta,number,1
atlanta,offices,0
atlanta,often,0
atlanta,one,0
atlanta,operated,1
atlanta,orderly,0
atlanta,ordinarys,0
atlanta,outgoing,0
atlanta,outmoded,0
atlanta,overall,1
atlanta,personnel,0
atlanta,place,0
atlanta,policies,0
atlanta,populous,0
atlanta,portion,0
atlanta,possible,0
atlanta,practices,1
atlanta,praise,1
atlanta,presentments,1
atlanta,primary,0
atlanta,problem,0
atlanta,produced,0
atlanta,program,0
atlanta,proportionate,0
atlanta,proposed,0
atlanta,protected,0
atlanta,provide,0
